user_000183,2008-09-13T09:37:32Z,35723b60-732e-4bd8-957f-320b416e7b7f,Groove Armada,25f69bc5-e158-4fd9-bb6a-41a06d055f17,Get Down
user_000183,2007-10-18T19:13:02Z,9f2da0ae-e499-4912-9baa-3ea6ef9e0f20,Voltaj,9ff27774-71a6-497b-9c5c-43bd016215af,Lacrima
user_000183,2007-10-18T19:05:21Z,33f1329d-0704-4efc-b16d-16c43dcbd7b2,Brian Mcfadden & Delta Goodrem,f1da61c8-49d7-4fd1-8824-4122c6037593,Almost Here
user_000183,2007-10-18T18:59:04Z,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,39b02dd5-9f5a-4c74-911b-2b754eeb1298,Hate Me
user_000183,2007-10-18T18:26:43Z,6254083d-ae5c-458d-96e2-13b47d20a74b,Heaven,,O Parte Din Rai :[ On Laurica.As.Ro ]:
user_000183,2007-10-18T18:22:46Z,f4d4b515-0b74-423f-a161-db184330c37c,Gym Class Heroes,80a404cc-73a3-4483-8f13-b8d8717f276b,Cupid'S Chokehold
user_000183,2007-10-18T18:17:26Z,73677241-553c-4ff0-9a7f-7daf7dc8e0b5,Praf În Ochi,,Praf In Ochi - Peste Sufletul Meu
user_000183,2007-10-18T18:07:05Z,73677241-553c-4ff0-9a7f-7daf7dc8e0b5,Praf În Ochi,,Doar Lacrima
user_000183,2007-10-18T18:03:37Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-18T18:01:29Z,,&Lt;&Lt;&Lt; Www.Djdextermp3.Ro &Gt;&Gt;&Gt;   Nico & Mihai Traistariu,,All The Time
user_000183,2007-10-18T17:55:33Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-18T17:53:47Z,c43e35b8-8234-408b-9a25-07f2fcbeb317,Dj Sammy,,Sometimes My Heart
user_000183,2007-10-18T17:48:33Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-18T17:46:34Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Iti Dau [Dj Cnx Remix]
user_000183,2007-10-18T17:43:00Z,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,Hilary Duff,085cc221-89a2-4aa7-8ab5-18a5706d4bb0,Someone'S Watching Over Me
user_000183,2007-10-18T17:39:53Z,,Www.Radiofly.Ro Cherish,,Unappreciated
user_000183,2007-10-18T16:19:26Z,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,Hilary Duff,085cc221-89a2-4aa7-8ab5-18a5706d4bb0,Someone'S Watching Over Me
user_000183,2007-10-18T16:07:24Z,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,Hilary Duff,085cc221-89a2-4aa7-8ab5-18a5706d4bb0,Someone'S Watching Over Me
user_000183,2007-10-18T16:04:43Z,7d04256c-f917-434b-9e51-f33e02877dda,Dana,,Baiatul Rock
user_000183,2007-10-18T16:01:28Z,33f1329d-0704-4efc-b16d-16c43dcbd7b2,Brian Mcfadden & Delta Goodrem,f1da61c8-49d7-4fd1-8824-4122c6037593,Almost Here
user_000183,2007-10-18T15:50:37Z,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,39b02dd5-9f5a-4c74-911b-2b754eeb1298,Hate Me
user_000183,2007-10-18T15:45:54Z,73677241-553c-4ff0-9a7f-7daf7dc8e0b5,Praf În Ochi,,O Mie De Ganduri
user_000183,2007-10-18T15:43:44Z,daea78a7-a5ef-4458-8dc3-18f6c33d4b42,Bagman,,Track-05
user_000183,2007-10-18T15:36:24Z,79ad5f01-b181-448d-b776-a252949d61af,Iio,2b61df8b-33c5-4b36-a692-9b84998e5f1f,At The End (Midnite Extended Mix)
user_000183,2007-10-18T15:33:16Z,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,Hoobastank,a2ffbb56-cd7b-4d85-bf93-1d53dfa56308,The Reason
user_000183,2007-10-18T15:26:51Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-18T15:07:34Z,741a2892-1c5d-402f-a769-2096356c77d7,Wheatus,87cb0c5e-d274-4812-a6ed-ebba84eb77fe,Teenage Dirtbag
user_000183,2007-10-17T18:35:13Z,95c8b6b7-1e24-4987-804c-024f6b05cd91,David Bisbal,6f87c0c0-0e53-4271-8610-02d77ff03e42,Quien Me Iba A Decir
user_000183,2007-10-17T18:21:56Z,6254083d-ae5c-458d-96e2-13b47d20a74b,Heaven,,O Parte Din Rai :[ On Laurica.As.Ro ]:
user_000183,2007-10-17T18:17:52Z,f4d4b515-0b74-423f-a161-db184330c37c,Gym Class Heroes,80a404cc-73a3-4483-8f13-b8d8717f276b,Cupid'S Chokehold
user_000183,2007-10-17T18:13:23Z,e2394c43-a47f-4035-86b7-689bf1abc972,Hi-Q,45344115-fc4f-469a-bcdf-acf701e5505e,Nu Pot Face Nimic
user_000183,2007-10-17T18:06:33Z,33f1329d-0704-4efc-b16d-16c43dcbd7b2,Brian Mcfadden & Delta Goodrem,f1da61c8-49d7-4fd1-8824-4122c6037593,Almost Here
user_000183,2007-10-17T17:55:24Z,,Www.Radiofly.Ws Dj Project,,Lacrimi De Inger
user_000183,2007-10-17T17:43:14Z,,|Dj. Sorin,,Gossip
user_000183,2007-10-17T17:37:31Z,6fe07aa5-fec0-4eca-a456-f29bff451b04,Weezer,58044028-9a7e-4da6-9ca8-e5322a25d9a2,Island In The Sun
user_000183,2007-10-17T17:26:14Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-17T17:14:21Z,,R Kelly Ft. Sean Paul & Akon,,Slow Wine (Remix)
user_000183,2007-10-17T17:10:19Z,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,39b02dd5-9f5a-4c74-911b-2b754eeb1298,Hate Me
user_000183,2007-10-17T17:07:37Z,741a2892-1c5d-402f-a769-2096356c77d7,Wheatus,87cb0c5e-d274-4812-a6ed-ebba84eb77fe,Teenage Dirtbag
user_000183,2007-10-17T17:03:22Z,b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,36398029-5c4a-4270-9097-fbce8f005a34,Untitled
user_000183,2007-10-17T16:50:22Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Povestea Mea ( Www.Radiolocco.Uv.Ro  )
user_000183,2007-10-17T16:48:17Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-17T16:42:10Z,5f000e69-3cfd-4871-8f1b-faa7f0d4bcbc,Westlife,8dc6bb64-ebfb-47f7-8aa3-af35db653d4d,Soledad
user_000183,2007-10-17T16:38:41Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-17T16:33:38Z,,The Corrs Y Alejandro Sanz,,Una Noche
user_000183,2007-10-17T16:25:32Z,acf6c776-d0f6-4239-b5a2-a45a613ffa52,The Corrs,e814e344-520d-40fc-92e0-47d195ad0b88,Runaway
user_000183,2007-10-17T16:23:08Z,fd1baeb3-0ee9-4838-b4c7-615c78d68d10,The Veronicas,06bd7173-1aba-4ab1-bac7-cb0e87e5d939,Speechless
user_000183,2007-10-17T16:19:39Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-17T16:16:39Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-17T16:08:41Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-17T15:56:42Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-17T11:42:29Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-17T11:39:30Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-17T11:35:09Z,c2543756-c98c-452e-b536-60f2ca877046,Anggun,e97284c8-f11d-4ba7-a8c9-2c7e6bb251c0,Snow On The Sahara
user_000183,2007-10-17T11:29:54Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-17T11:17:48Z,,Vacanta Mare,,Garcea La Spovedanie
user_000183,2007-10-16T18:18:27Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-16T18:16:08Z,a5f8708b-0105-46cd-9a23-42a655f3f6ff,Diego González,bcb904e7-4241-4351-99e8-19177b130eae,Te Voy A Encontrar
user_000183,2007-10-16T18:09:37Z,a5f8708b-0105-46cd-9a23-42a655f3f6ff,Diego González,bcb904e7-4241-4351-99e8-19177b130eae,Te Voy A Encontrar
user_000183,2007-10-16T18:06:15Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-16T18:02:32Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-16T17:59:34Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-16T17:45:24Z,a5f8708b-0105-46cd-9a23-42a655f3f6ff,Diego González,d98ad03e-eab4-4c4c-aaf6-42b745a6e8ef,Mientes
user_000183,2007-10-16T17:39:39Z,a3a378a9-55ad-4df9-8b8e-e58dc0645ecc,Diego,,Mas
user_000183,2007-10-16T17:36:54Z,a3a378a9-55ad-4df9-8b8e-e58dc0645ecc,Diego,,Responde
user_000183,2007-10-16T17:33:49Z,a3a378a9-55ad-4df9-8b8e-e58dc0645ecc,Diego,,Solo Existes Tu
user_000183,2007-10-16T17:26:12Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-16T17:15:10Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-16T16:55:03Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-16T16:44:13Z,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,Mihai Trăistariu,,Everybody Loves Tomorrow Day
user_000183,2007-10-16T13:12:00Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-16T12:18:09Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Povestea Mea ( Www.Radiolocco.Uv.Ro  )
user_000183,2007-10-16T12:14:11Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-16T12:07:54Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-16T11:56:41Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-16T11:50:25Z,,Www.Radiofly.Ws Dj Project,,Lacrimi De Inger
user_000183,2007-10-15T18:38:17Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Povestea Mea ( Www.Radiolocco.Uv.Ro  )
user_000183,2007-10-15T18:36:29Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-15T17:45:06Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-15T17:40:31Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-15T17:38:15Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-15T17:31:34Z,741a2892-1c5d-402f-a769-2096356c77d7,Wheatus,87cb0c5e-d274-4812-a6ed-ebba84eb77fe,Teenage Dirtbag
user_000183,2007-10-15T17:28:36Z,bd5cf3e9-cb6c-41f3-8c7d-e9bda3c4e721,S Club 7,1b5b85a7-7400-407c-91ac-87a72d578488,Have You Ever?
user_000183,2007-10-15T17:22:41Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-15T17:18:38Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-15T17:03:36Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-15T16:54:30Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-15T16:50:26Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-14T18:34:01Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Povestea Mea ( Www.Radiolocco.Uv.Ro  )
user_000183,2007-10-14T18:31:08Z,4a8ac23a-e27a-44db-814a-f8c31beb68e6,Cassie,5e94d857-760a-42ed-ba13-24619d2b408d,About Time
user_000183,2007-10-14T18:28:56Z,4a8ac23a-e27a-44db-814a-f8c31beb68e6,Cassie,ef247064-15bf-4536-91ad-71d580beb415,Not With You
user_000183,2007-10-14T17:43:44Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-14T17:39:32Z,b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,36398029-5c4a-4270-9097-fbce8f005a34,Untitled
user_000183,2007-10-14T17:37:20Z,,Nicu Paleru&Mirela&Teo,,9 Saptamani Jumate
user_000183,2007-10-14T17:30:27Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-14T17:25:51Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-14T17:20:49Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Povestea Mea ( Www.Radiolocco.Uv.Ro  )
user_000183,2007-10-13T08:22:07Z,,Mirabela Dauer & Cornel Consta,,Dac'Ai Şti Cât Te Iubesc
user_000183,2007-10-13T08:16:02Z,,Arab Ft. Engl,,Best By Www.E-Regele.Net
user_000183,2007-10-13T08:09:47Z,31530ac4-f55f-4bf4-a979-2162979a756e,Andreea Bălan,,Libera Din Nou
user_000183,2007-10-12T17:58:32Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Povestea Mea ( Www.Radiolocco.Uv.Ro  )
user_000183,2007-10-12T17:52:55Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-12T17:48:01Z,,2 Pac Ft. Ashanti & T.I,,Pacs Life
user_000183,2007-10-12T17:36:35Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Una Lacrima [Dj Adrian C Ext Mix] [ Www.Vafcat.Info ] By Farnoosh
user_000183,2007-10-12T17:31:18Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Povestea Mea ( Www.Radiolocco.Uv.Ro  )
user_000183,2007-10-12T17:05:47Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-12T15:32:51Z,c2543756-c98c-452e-b536-60f2ca877046,Anggun,e97284c8-f11d-4ba7-a8c9-2c7e6bb251c0,Snow On The Sahara
user_000183,2007-10-12T15:29:10Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-11T19:03:01Z,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,Hilary Duff,085cc221-89a2-4aa7-8ab5-18a5706d4bb0,Someone'S Watching Over Me
user_000183,2007-10-11T18:55:14Z,78e98e0e-f873-4e5e-b4b7-88b7293fd713,Christina Milian,bc23dfb1-2ebf-4f31-99d2-6de6f70376b3,Gonna Tell Everybody
user_000183,2007-10-11T18:51:45Z,4a8ac23a-e27a-44db-814a-f8c31beb68e6,Cassie,5e94d857-760a-42ed-ba13-24619d2b408d,About Time
user_000183,2007-10-11T18:47:46Z,33f1329d-0704-4efc-b16d-16c43dcbd7b2,Brian Mcfadden & Delta Goodrem,f1da61c8-49d7-4fd1-8824-4122c6037593,Almost Here
user_000183,2007-10-11T18:44:20Z,33f1329d-0704-4efc-b16d-16c43dcbd7b2,Brian Mcfadden & Delta Goodrem,f1da61c8-49d7-4fd1-8824-4122c6037593,Almost Here
user_000183,2007-10-11T18:41:19Z,,Bitza Feat Keo,,"Eu Inca Plang,Tu Inca Plangi"
user_000183,2007-10-11T18:34:03Z,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,Evanescence,27218e48-5af0-4507-81bd-368e594e4ab5,You
user_000183,2007-10-11T18:30:23Z,,2 Pac Ft. Ashanti & T.I,,Pacs Life
user_000183,2007-10-11T18:27:55Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-11T18:25:37Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-11T17:52:33Z,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,a74f3ce0-c930-4a12-9c98-91ef2907afc5,Milk And Toast And Honey
user_000183,2007-10-11T17:47:31Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-10T19:15:21Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-10T19:12:43Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-10T18:59:46Z,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,a74f3ce0-c930-4a12-9c98-91ef2907afc5,Milk And Toast And Honey
user_000183,2007-10-10T18:57:03Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-10T18:50:44Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-10T18:48:23Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-10T18:35:02Z,fa57d5dc-bcfa-40ea-9638-3d3cd89d1258,Sunrise Avenue,65e278c3-1bcf-4d56-8900-1e4aaa0d2a31,Fairytale Gone Bad
user_000183,2007-10-10T18:27:31Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-10T18:21:39Z,c2543756-c98c-452e-b536-60f2ca877046,Anggun,e97284c8-f11d-4ba7-a8c9-2c7e6bb251c0,Snow On The Sahara
user_000183,2007-10-10T18:17:26Z,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,a74f3ce0-c930-4a12-9c98-91ef2907afc5,Milk And Toast And Honey
user_000183,2007-10-10T18:14:26Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-10T18:10:41Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-10T18:06:37Z,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,33b9c2ba-3a4c-41a7-b9f6-af3d3a00382b,Here (In Your Arms)
user_000183,2007-10-10T18:02:27Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-10T17:58:58Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-10T17:55:01Z,b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,36398029-5c4a-4270-9097-fbce8f005a34,Untitled
user_000183,2007-10-10T17:34:01Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-10T17:30:15Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-10T17:28:44Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-09T18:58:28Z,0d40ebed-5045-47df-b26e-a84bb714e2f2,Dj Project,,Prea Naiv [ Www.Mp3Hit.Go.Ro ]
user_000183,2007-10-09T18:54:17Z,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,a74f3ce0-c930-4a12-9c98-91ef2907afc5,Milk And Toast And Honey
user_000183,2007-10-09T18:51:18Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-09T18:47:05Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-09T18:40:35Z,,Www.Eros-Sore.Org Celia & Adler,,Sa Pot Zbura
user_000183,2007-10-09T18:36:24Z,,|Dj. Sorin,,Gossip
user_000183,2007-10-09T18:32:28Z,b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,36398029-5c4a-4270-9097-fbce8f005a34,Untitled
user_000183,2007-10-09T18:21:30Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-08T16:41:38Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-08T16:37:53Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-08T16:32:27Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
user_000183,2007-10-08T16:29:12Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-08T16:26:03Z,,&Lt;&Lt; Www.Filemp3.Biz &Gt;&Gt; Eve Ft. Sean Pau,,Give It To You
user_000183,2007-10-08T16:22:07Z,b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,36398029-5c4a-4270-9097-fbce8f005a34,Untitled
user_000183,2007-10-08T16:17:51Z,,|Dj. Sorin,,Gossip
user_000183,2007-10-08T16:07:42Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,549f30ba-9bf4-48f1-8d49-c720566e38d5,"Sorry, Blame It On Me"
user_000183,2007-10-08T16:01:46Z,,Www.Eros-Sore.Org Celia & Adler,,Sa Pot Zbura
user_000183,2007-10-08T15:59:23Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,,1973 - Www.Cool28.Com
user_000183,2007-10-08T15:55:06Z,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,a74f3ce0-c930-4a12-9c98-91ef2907afc5,Milk And Toast And Honey
user_000183,2007-10-08T15:52:07Z,,S@M::&Lt;&Lt;::D.J. Sammy::&Gt;&Gt;::,,Beautiful Smile (Radio Mix)
user_000183,2007-10-08T15:48:20Z,,Refflex,,Miss Your Love  [ On Laurica.As.Ro ]
user_000183,2007-10-08T15:43:22Z,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,7a40b173-7299-42b2-b08c-fdc5150d98bc,Tired Of Being Sorry
