user_000128,2008-12-19T05:28:57Z,42c7542e-71d1-488a-ba2f-9a368c9147f2,Bounty Killer,f414a755-e849-418e-8fcc-d53fde306daf,Bullz Of Chicago
user_000128,2008-12-19T03:20:41Z,75a72702-a5ef-4513-bca5-c5b944903546,John Legend,0c2977eb-5199-427d-a565-207e76f3cd09,Green Light (Feat. André 3000)
user_000128,2008-12-19T03:18:27Z,650e7db6-b795-4eb5-a702-5ea2fc46c848,Lady Gaga,0810268f-2e52-4f89-86be-42762ea3f6d4,Just Dance
user_000128,2008-11-10T02:06:34Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,b78a07b8-fed5-4d8b-aa29-7d137e516667,Be Easy (Feat. Gage)
user_000128,2008-11-10T02:03:16Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,a04528c0-5dc1-414f-99b2-58a02c3e794f,Blown Away (Feat. Styles P.)
user_000128,2008-11-10T02:00:31Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,973a2446-e1d0-44a9-9fe8-458905231ae7,Block To Block (Feat. Rasheeda)
user_000128,2008-11-10T01:57:46Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,973a2446-e1d0-44a9-9fe8-458905231ae7,Block To Block (Feat. Rasheeda)
user_000128,2008-11-10T01:55:26Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,,All I Know Feat Hell Rell
user_000128,2008-11-10T01:52:54Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,,Clack Clack Feat Redcafe
user_000128,2008-11-10T01:49:37Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,c4a10888-688b-4e63-a850-bf0b4df40079,Don'T Let Up
user_000128,2008-11-10T01:47:29Z,3ae2b4db-bdf7-4c97-9953-8e8229f61573,Bodies Without Organs,79c54a66-4490-4e95-a0bb-1ed5cb2881c1,Hanging On The Phone
user_000128,2008-11-10T01:44:21Z,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,3d7f2d7b-51d7-48c4-881f-45a0308c3035,Show Out
user_000128,2008-11-10T01:40:13Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,eaf8c3d3-bf35-43cd-8bd3-b34e9a7cbdd8,Beyond The Gray Sky
user_000128,2008-11-10T01:36:48Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,ee9051f5-ba36-490f-ba16-a068d954a51b,Getting Through To Her
user_000128,2008-11-10T01:32:27Z,def226b0-7990-4b38-ab1a-7740461844dc,Yael Naim,52096863-a9ab-498e-981d-2fc6c8d999d1,Far Far
user_000128,2008-11-10T01:28:14Z,daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,98430828-9b4c-4645-b7cf-a93f1e655e01,Fantasy (Feat. Money)
user_000128,2008-11-10T01:20:42Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,f5ba3b7b-fd39-419b-b81d-bce09c624165,"Hello, Goodbye"
user_000128,2008-11-10T01:18:23Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,6edfd444-30a8-43c5-b103-f1c53e21e463,Lady Madonna
user_000128,2008-11-10T01:11:19Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,731989ab-8e96-4d1a-871f-d2e78faa4d0a,Hey Jude
user_000128,2008-11-10T01:08:07Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,a611c24e-3e47-4d4f-9711-71cbde504fd4,Get Back
user_000128,2008-11-10T01:05:07Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,38c14ab0-8bfb-44af-831d-86b9aa4dbb8a,The Ballad Of John And Yoko
user_000128,2008-11-10T01:02:06Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,fdae8b76-f5b8-4458-bf32-81885000980b,Something
user_000128,2008-11-10T00:57:47Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,82eda381-2e04-4ee8-b195-9cb7e948a614,Come Together
user_000128,2008-11-10T00:53:57Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,3aa2166f-99ca-403a-a995-0b17181ba65e,Let It Be
user_000128,2008-11-10T00:50:19Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,951d9529-834b-4d33-bbc8-65cea35da1f4,The Long And Winding Road
user_000128,2008-11-10T00:46:27Z,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,Bob Marley,a491554c-589b-4a07-9a6a-e766a34593ed,Is This Love
user_000128,2008-11-10T00:39:18Z,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,Bob Marley,8f540449-337b-4e4f-ab72-acbf4b1a7c85,No Woman No Cry
user_000128,2008-11-10T00:35:20Z,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,Bob Marley,92f3f7b9-98bd-408e-8315-954677b47729,Could You Be Loved
user_000128,2008-11-10T00:32:19Z,c296e10c-110a-4103-9e77-47bfebb7fb2e,Bob Marley & The Wailers,86d72ff4-f19d-48b9-b056-179dc6986da9,Three Little Birds
user_000128,2008-11-10T00:28:28Z,,Bob Marley & Busta Rhymes,,Babylon
user_000128,2008-11-10T00:26:04Z,c296e10c-110a-4103-9e77-47bfebb7fb2e,Bob Marley & The Wailers,1bf2c38e-57dd-472f-ab7f-4021fecea516,How Many Times
user_000128,2008-11-10T00:22:42Z,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Britney Spears,3f9bdd3d-85b0-423a-9a63-7dc464c71839,Toxic
user_000128,2008-11-10T00:13:52Z,070ecafe-7da8-4594-98da-681d87d4a38a,Broken Toy,5a8afc20-f2f8-41d1-9b63-e8524f0f2e95,Speedfreakz
user_000128,2008-11-10T00:08:32Z,f30118c5-f783-4969-8427-f3c096378267,Brooks & Dunn,,Hard Knocks
user_000128,2008-11-10T00:04:41Z,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,5403c85b-8381-41c3-9dc1-6070fcb83181,Valentine'S Day
user_000128,2008-11-10T00:00:28Z,299278d3-25dd-4f30-bae4-5b571c28034d,The Postal Service,9625fd73-eab8-4e07-ac22-24cbec77a342,Against All Odds
user_000128,2008-11-09T23:55:38Z,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,efae128c-cd78-4b38-b61c-6f8956379cd3,Shadow Of The Day
user_000128,2008-11-09T23:53:21Z,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,c7e4df7c-c808-4034-8af4-f55749094c49,Little Of Your Time
user_000128,2008-11-09T23:51:04Z,04af2581-6692-4f14-a7fe-151a36f20368,Cascada,,Love U Promised (Rmx)
user_000128,2008-11-09T23:47:34Z,7c20f558-d664-42bd-b6f1-81acf9dbb72d,T.A.T.U.,7a379f91-956a-4324-ade8-94d62b7f5cc7,Clowns (Can You See Me Now?)
user_000128,2008-11-09T19:46:10Z,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,5bbf09b5-2bf4-4c19-8228-36dc1f7e2f16,Bleed It Out
user_000128,2008-11-09T19:42:41Z,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,36ae7941-b60f-4eb1-8391-d1e3e1eda72d,Leave Out All The Rest
user_000128,2008-11-09T19:39:14Z,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,78660f56-b808-4508-a124-aac1de7a05e1,This Love
user_000128,2008-11-09T19:35:36Z,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,696349fa-a7ae-4d67-9b35-b59613f6b050,In Pieces
user_000128,2008-11-09T19:31:43Z,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,98966858-6384-4155-9bb8-484364d3343a,Hands Held High
user_000128,2008-11-09T19:28:31Z,7c20f558-d664-42bd-b6f1-81acf9dbb72d,T.A.T.U.,7a379f91-956a-4324-ade8-94d62b7f5cc7,Clowns (Can You See Me Now?)
user_000128,2008-11-09T19:25:32Z,,Mad Andrew,,Wah Dis Father
user_000128,2008-11-09T19:24:20Z,7f7050cb-3952-4a33-8ae1-743ef9afac0d,Lexxus,,Holla Holla
user_000128,2008-11-09T19:23:25Z,89c4d12a-62ea-42c1-b3a5-f51e326e1a9c,Harry Toddler,,Get Defeat
user_000128,2008-11-09T19:22:36Z,7d174b6f-d935-4e20-bdad-9ccc244ab46d,Alozade,f367d851-4926-4b57-93f2-f0de8117d829,Load Up
user_000128,2008-11-09T19:12:14Z,cb67438a-7f50-4f2b-a6f1-2bb2729fd538,Air,864c7424-c9ab-481e-a9c0-ad986e646c67,La Femme D'Argent
user_000128,2008-11-09T19:08:01Z,139a929e-516e-46c4-9302-c06f4c84777a,B.B.E.,392cc088-9f62-48e9-811a-50856a655754,Seven Days And One Week
user_000128,2008-11-09T16:57:15Z,3ae2b4db-bdf7-4c97-9953-8e8229f61573,Bodies Without Organs,9cff8744-6ccd-4c66-99db-dbaa51508c70,Sunshine In The Rain
user_000128,2008-10-12T19:12:47Z,44f42386-a733-4b51-8298-fe5c807d03aa,Mindless Self Indulgence,af11ee8a-5adf-40d3-9f2a-0df15f305cb8,Stupid Mf
user_000128,2008-10-12T18:38:26Z,8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,41820271-182f-4d0b-8f5e-f06b42c7dd38,Master And Servant
user_000128,2008-10-12T18:33:06Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,9adcf169-bbfd-4824-85e3-44d3d4e59fde,Right Now (Feat. Black Thought Of The Roots And Styles Of Beyond)
user_000128,2008-10-12T18:15:43Z,177fde26-5a95-46d9-922f-0933940d97e5,98 Degrees,408a5846-5658-44e1-86e0-1d2a00009e52,I Do (Cherish You)
user_000128,2008-10-12T18:11:10Z,177fde26-5a95-46d9-922f-0933940d97e5,98 Degrees,af10e0a5-0a4f-4884-ab0a-02cc883717e1,The Hardest Thing
user_000128,2008-10-12T18:06:49Z,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,0e6b2a8a-77bf-4975-8668-703f91c2a546,My Love Is Your Love
user_000128,2008-10-12T18:01:59Z,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,971496d8-85b0-4fd0-94d6-f0b0756cdc50,It'S Not Right But It'S Okay
user_000128,2008-10-12T17:57:18Z,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,471f7735-87e0-42ee-8751-4267b28ac2ad,Heartbreak Hotel
user_000128,2008-10-12T17:52:28Z,975d94b4-7ca8-4eec-ae48-1aa4660995d3,Tyrese,cdc4689d-592e-4ba1-b0a6-1974a331bb8a,Sweet Lady
user_000128,2008-10-12T17:48:02Z,,Total Featuring Missy Elliott,,Trippin'
user_000128,2008-10-12T17:43:24Z,99790314-885a-4975-8614-9c5bc890364d,Tlc,a5ca7019-bf85-4162-837a-cee3cba9e705,Unpretty
user_000128,2008-10-12T17:39:46Z,99790314-885a-4975-8614-9c5bc890364d,Tlc,f9089ce6-3ad4-4a26-9eb4-af5f55a8bd1d,No Scrubs
user_000128,2008-10-12T17:34:50Z,7e5cfc9a-e9e1-46f1-b81a-861b12049488,Tim Mcgraw,aae4b035-9957-488f-b523-41d8441e483b,Please Remember Me
user_000128,2008-10-12T17:31:06Z,f8364fea-e139-4e9b-9f95-2081dc7a91b6,Tal Bachman,c34e8682-ceb7-43b8-9078-68f9da717ca6,She'S So High
user_000128,2008-10-12T17:27:03Z,9968756b-d504-4c90-a184-776ba1dd32ea,Sugar Ray,6b45cf98-2db5-4847-8a92-eb5484dcad4e,Someday
user_000128,2008-10-12T17:23:26Z,9968756b-d504-4c90-a184-776ba1dd32ea,Sugar Ray,7462d9d8-31c0-4a13-80d7-5acb906607b8,Every Morning
user_000128,2008-10-12T17:16:41Z,daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,b77d8750-cb8b-40a2-a796-bc9e717bfbdf,Time (Feat. She Wants Revenge)
user_000128,2008-10-12T17:14:05Z,daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,2c64d893-3000-4068-9b6a-846132691841,Boardmeeting (Feat. Magoo)
user_000128,2008-10-12T17:07:12Z,daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,98430828-9b4c-4645-b7cf-a93f1e655e01,Fantasy (Feat. Money)
user_000128,2008-10-12T16:54:59Z,c296e10c-110a-4103-9e77-47bfebb7fb2e,Bob Marley & The Wailers,153e6024-8771-4a08-acec-c4a3e79aa514,No More Trouble
user_000128,2008-10-12T16:53:28Z,427b2a44-165c-4607-8597-4b90caa9f0f8,Ward 21,,One More Start A War
user_000128,2008-10-12T16:46:04Z,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,T.I.,,I'M A King Ft. Lil Jon
user_000128,2008-10-12T16:31:00Z,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,f90b7338-6bf1-45ec-8d9c-99b605138bbe,Sexual Powertrip (One Big Lie) Bla Bla
user_000128,2008-10-12T16:25:11Z,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,6d8d4eb0-b151-4ca3-9133-b0d240809e63,Chameleon Boy
user_000128,2008-10-12T16:20:49Z,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,6c4cf13e-30e8-42bb-925d-94ebd8aec498,Calling You
user_000128,2008-09-06T04:30:37Z,8a10569b-4481-46c5-9ac8-3cfb470c9b8f,Sheek Louch & Styles P.,,And I Came To...
user_000128,2008-09-06T04:27:22Z,5b376b08-199b-4be2-9ec8-7986af8dc56c,Chris Da House Vs. Dj Sledge Hammer,,Sunrise
user_000128,2008-09-06T04:23:31Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,0589732b-4c68-4940-a09d-0296fa2f7ff7,Gotta Get Thru This (Acoustic Version)
user_000128,2008-09-06T04:18:35Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,ff1083b2-6b07-42f9-bc12-f48e018c39cf,Inflate My Ego
user_000128,2008-09-06T04:14:53Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,bdca3810-8247-4c7a-9b38-9b0976d911ca,Without The Girl
user_000128,2008-09-06T04:11:46Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,99ec4304-6a73-4799-9479-730d72621b2d,Girlfriend
user_000128,2008-09-06T04:08:17Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,538ea853-d260-4121-a12a-c204d0d4832a,Honest Questions
user_000128,2008-09-06T04:04:53Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,02138ccf-b9cc-48f5-8d4b-80a817c84ff3,Friday
user_000128,2008-09-06T04:00:51Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,e7235e42-76da-44a5-ad45-d773caeaa3b8,I Can'T Read You
user_000128,2008-09-06T03:56:59Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,03a4d390-6e62-493a-9758-35295dc3b8e0,He Don'T Love You Like I Love You
user_000128,2008-09-06T03:52:45Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,d0e4bafd-d32e-431c-9a3c-f327e0e3a6d4,If You'Re Not The One
user_000128,2008-09-06T03:50:06Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,19fd24db-3868-4044-b70e-1702aa376f16,Gotta Get Thru This (D'N'D Radio Edit)
user_000128,2008-09-06T03:46:29Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,23ab6734-e55e-482a-8ee2-1a6a4049477f,James Dean (I Wanna Know)
user_000128,2008-09-06T03:43:11Z,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,5f2b6692-8e9e-43ae-9e62-3df77947a4c8,Blown It Again
user_000128,2008-09-06T03:39:25Z,b23afd93-32cf-4990-9290-7d4f7045997e,Damien Rice & David Gray,,"Que Sera, Sera [Live]"
user_000128,2008-09-06T03:34:43Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,48d9340a-0c6a-469a-b043-eeaec9f577c6,Technologic
user_000128,2008-09-06T03:29:23Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,0ca77e5a-1c86-440b-a8e4-fa8c4b296c9c,Steam Machine
user_000128,2008-09-06T03:25:39Z,,"Cross, J-Hood, Sheek Louch & Styles P",,Nobody Believes Me
user_000128,2008-09-06T03:21:22Z,,Corinne Bailey Rae & John Legend,,Mercy Mercy Me (The Ecology) [Live]
user_000128,2008-09-06T03:15:43Z,cbf9738d-8f81-4a92-bc64-ede09341652d,Chris Cornell,e1d59e8a-0e7f-4646-a958-7a47c3966787,Black Hole Sun
user_000128,2008-09-06T03:11:37Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,d935837b-84a3-4818-a77f-ed3be0b47818,Terry'S Song
user_000128,2008-09-06T03:06:21Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,3b279734-85a4-483f-b558-8219292ccdd3,Devil'S Arcade
user_000128,2008-09-06T03:01:52Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,3f061c2f-c43a-41b1-9ded-e1b89d7dc687,Long Walk Home
user_000128,2008-09-06T02:57:40Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,d24e4c7b-df21-463a-8b03-02ebe5b0dac4,Last To Die
user_000128,2008-09-06T02:55:00Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,e5db695c-15c2-4738-8ed2-01de4ab56f92,Magic
user_000128,2008-09-06T02:51:29Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,de7fd59b-e11f-4b14-826b-d5d4b71f664c,I'Ll Work For Your Love
user_000128,2008-09-06T02:47:15Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,3f7019a0-4b55-46d5-bf2e-024fc93df4ef,Girls In Their Summer Clothes
user_000128,2008-09-06T02:42:49Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,80430a6e-5cbf-4f1f-9e6d-c0c31d0c21cd,Gypsy Biker
user_000128,2008-09-06T02:39:35Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,8aaf9888-4a55-43dd-975e-267b517532ba,Your Own Worst Enemy
user_000128,2008-09-06T02:35:43Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,3c3fc1f9-0069-4335-8242-0e48d53a1409,Livin' In The Future
user_000128,2008-09-06T02:32:03Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,c795755e-5872-4fe1-bc1e-18ca5646028a,You'Ll Be Comin' Down
user_000128,2008-09-06T02:28:48Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,4b090e66-b405-4278-8826-eedd0c6b6f31,Radio Nowhere
user_000128,2008-09-06T02:25:01Z,d6e65033-b56a-49df-8744-6fc3ffd75edd,Boys Like Girls,1f0a76e2-5038-4e17-b818-f8e1aa301aa3,Hero/Heroine (Tom Lord Alge Mix)
user_000128,2008-09-06T02:19:26Z,5dcdb5eb-cb72-4e6e-9e63-b7bace604965,Bon Jovi,1d7448ce-9422-4471-b576-d036a3766cd3,Wanted Dead Or Alive (Live)
user_000128,2008-09-06T02:15:40Z,,Bob Marley & Busta Rhymes,,Babylon
user_000128,2008-09-06T02:12:20Z,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,82ebd221-dc87-444f-9bc7-a55092eee270,Intergalactic
user_000128,2008-09-06T02:03:59Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,,Full Album Mix
user_000128,2008-09-06T02:00:31Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,942611dc-f684-4380-a7ba-7579b56845b4,Parade Into Centuries
user_000128,2008-09-06T01:52:22Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,36a3a240-3bdb-415e-88bc-40d623238935,Interpret
user_000128,2008-09-06T01:47:17Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,ad38bbc7-dd78-4831-b3d7-745f7bef6559,Agent Squish
user_000128,2008-09-06T01:43:53Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,88ef05c8-2308-41aa-9069-fc7d91c38dce,In The Beginning
user_000128,2008-09-06T01:38:41Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,,Enter The Chamber
user_000128,2008-09-06T01:36:16Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,,Bursting
user_000128,2008-09-06T01:30:28Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,,Leprechauns Arise
user_000128,2008-09-06T01:27:06Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,22d3ab6c-65de-49f1-891e-e76079d61944,Until Next Time
user_000128,2008-09-06T01:22:18Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,,Force Of Suction
user_000128,2008-09-06T01:17:17Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,,Blue State Riddim
user_000128,2008-09-06T01:12:37Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,20c35a18-8425-4ed4-9987-7f35735e77a4,Everybody
user_000128,2008-09-06T01:07:19Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,9b3d124d-be63-438b-9eaa-0f6acb64dab6,The Sound
user_000128,2008-09-06T01:04:43Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,,Some Sing
user_000128,2008-09-06T01:00:04Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,1e443568-1a11-4c08-84b4-c481bfad30e8,Inaugural Day Beatdown (Feat. Sayr)
user_000128,2008-09-06T00:54:22Z,5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,Bassnectar,714d13ae-79f6-4ad9-b668-88ff29fa845d,Mesmerizing The Ultra
user_000128,2008-09-06T00:48:12Z,f563a1a9-069b-41ed-8b3b-e1b1a6f5b34b,André 3000,,Roses
user_000128,2008-09-06T00:44:43Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,4b4bae20-e02f-44db-b948-7720534ab116,Rehab
user_000128,2008-09-06T00:41:13Z,651a5df3-ef1d-47c2-97df-6fc2637e9c48,Allister,122e25ef-fd68-48f1-bffb-98e5b131294e,A Study In Economics
user_000128,2008-09-06T00:34:07Z,,Agent K & Deuce,,I Got A Feeling
user_000128,2008-09-06T00:30:37Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,,Firewater (Bonus Track)
user_000128,2008-09-06T00:28:31Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,,Gap (Bonus Track)
user_000128,2008-09-06T00:25:08Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,,Let The Cards Fall (Bonus Track)
user_000128,2008-09-06T00:20:57Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,,Tribute (Bonus Track)
user_000128,2008-09-06T00:18:12Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,98c7bbda-b04a-40f2-8ebe-2d09b520b536,T & P Combo
user_000128,2008-09-06T00:15:01Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,560ad0ae-2eb5-497a-a71e-0e1b8d7bbb25,Sweet
user_000128,2008-09-06T00:12:53Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,c830baa3-286d-4c73-a851-db1ecb33dbcd,Dlmd
user_000128,2008-09-06T00:10:13Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,9af7ff5f-bd92-42ea-9a1c-42f59f4c0fe7,Don'T Stay Home
user_000128,2008-09-06T00:06:47Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,029b2fd6-fd8a-43f0-872f-50bcaba57c9b,Brodels
user_000128,2008-09-06T00:04:57Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,383ec234-d5d6-4c8a-b862-f719b5224b48,Loco
user_000128,2008-09-06T00:02:18Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,6e74487a-1657-4a85-ba8b-7ff1e000650b,Purpose
user_000128,2008-09-05T23:59:23Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,61ff2c1a-fc9c-44c3-8da1-5e50a44245af,Misdirected Hostility
user_000128,2008-09-05T23:57:10Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,5e97ed9f-c8cc-4282-9cbe-f8e17aee5128,Guns (Are For Pussies)
user_000128,2008-09-05T23:54:15Z,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,18f6dc98-d3a2-4f81-b967-97359d14c68c,Hive
